"DIM_LOAN_ID","GRADE","SUB_GRADE","TERM","LOAN_STATUS","PURPOSE","VERIFICATION_STATUS"
1227,"C","C2"," 36 months","Charged Off","small business","Source Verified"
1228,"C","C2"," 36 months","Charged Off","small business","Verified"
1229,"C","C2"," 36 months","Charged Off","vacation","Verified"
1230,"C","C2"," 36 months","Charged Off","wedding","Not Verified"
1231,"C","C2"," 36 months","Charged Off","wedding","Verified"
1232,"C","C2"," 36 months","Fully Paid","Debt consolidation","Not Verified"
1233,"C","C2"," 60 months","Fully Paid","other","Source Verified"
1234,"C","C2"," 60 months","Fully Paid","other","Verified"
1235,"C","C2"," 60 months","Fully Paid","small business","Not Verified"
1236,"C","C2"," 60 months","Fully Paid","small business","Source Verified"
1237,"C","C2"," 60 months","Fully Paid","small business","Verified"
1238,"C","C2"," 60 months","Fully Paid","vacation","Not Verified"
1239,"C","C2"," 60 months","Fully Paid","vacation","Source Verified"
1240,"C","C2"," 60 months","Fully Paid","wedding","Not Verified"
1241,"C","C2"," 60 months","Fully Paid","wedding","Source Verified"
1242,"C","C2"," 60 months","Fully Paid","wedding","Verified"
1243,"C","C3"," 36 months","Charged Off","Debt consolidation","Not Verified"
1244,"C","C3"," 36 months","Charged Off","Debt consolidation","Source Verified"
1245,"C","C1"," 36 months","Fully Paid","Debt consolidation","Source Verified"
1246,"C","C3"," 36 months","Charged Off","Debt consolidation","Verified"
1247,"C","C3"," 36 months","Charged Off","car","Not Verified"
1248,"C","C3"," 36 months","Charged Off","credit card","Not Verified"
1249,"C","C3"," 36 months","Charged Off","credit card","Source Verified"
1250,"C","C3"," 36 months","Charged Off","credit card","Verified"
1251,"C","C3"," 36 months","Charged Off","educational","Not Verified"
1252,"C","C3"," 36 months","Charged Off","educational","Verified"
1253,"C","C3"," 36 months","Charged Off","home improvement","Not Verified"
1254,"C","C3"," 36 months","Charged Off","home improvement","Source Verified"
1255,"C","C3"," 36 months","Charged Off","home improvement","Verified"
1256,"C","C3"," 36 months","Charged Off","major purchase","Not Verified"
1257,"C","C3"," 36 months","Charged Off","medical","Not Verified"
1258,"C","C3"," 36 months","Charged Off","medical","Source Verified"
1259,"C","C3"," 36 months","Charged Off","other","Not Verified"
1260,"C","C3"," 36 months","Charged Off","other","Source Verified"
1261,"C","C3"," 36 months","Charged Off","other","Verified"
1262,"C","C3"," 36 months","Charged Off","small business","Not Verified"
1263,"C","C3"," 36 months","Charged Off","small business","Verified"
1264,"C","C3"," 36 months","Charged Off","vacation","Not Verified"
1265,"C","C3"," 36 months","Charged Off","vacation","Source Verified"
1266,"C","C3"," 36 months","Charged Off","wedding","Source Verified"
1267,"C","C3"," 36 months","Charged Off","wedding","Verified"
1268,"C","C3"," 36 months","Fully Paid","Debt consolidation","Not Verified"
1269,"C","C4"," 36 months","Fully Paid","Debt consolidation","Source Verified"
1270,"C","C4"," 36 months","Fully Paid","Debt consolidation","Verified"
1271,"C","C4"," 36 months","Fully Paid","car","Not Verified"
1272,"C","C1"," 36 months","Fully Paid","Debt consolidation","Verified"
1273,"C","C2"," 36 months","Fully Paid","Debt consolidation","Source Verified"
1274,"C","C3"," 36 months","Fully Paid","Debt consolidation","Source Verified"
1275,"C","C4"," 36 months","Fully Paid","car","Source Verified"
1276,"C","C4"," 36 months","Fully Paid","car","Verified"
1277,"C","C4"," 36 months","Fully Paid","credit card","Not Verified"
1278,"C","C4"," 36 months","Fully Paid","credit card","Source Verified"
1279,"C","C4"," 36 months","Fully Paid","credit card","Verified"
1280,"C","C4"," 36 months","Fully Paid","educational","Not Verified"
1281,"C","C4"," 36 months","Fully Paid","educational","Verified"
1282,"C","C4"," 36 months","Fully Paid","home improvement","Not Verified"
1283,"C","C1"," 36 months","Fully Paid","car","Not Verified"
1284,"C","C1"," 36 months","Fully Paid","car","Source Verified"
1285,"C","C1"," 36 months","Fully Paid","car","Verified"
1286,"C","C1"," 36 months","Fully Paid","credit card","Not Verified"
1287,"C","C2"," 36 months","Fully Paid","Debt consolidation","Verified"
1288,"C","C3"," 36 months","Fully Paid","Debt consolidation","Verified"
1289,"C","C4"," 36 months","Fully Paid","home improvement","Source Verified"
1290,"C","C4"," 36 months","Fully Paid","home improvement","Verified"
1291,"C","C4"," 36 months","Fully Paid","house","Not Verified"
1292,"C","C4"," 36 months","Fully Paid","house","Source Verified"
1293,"C","C4"," 36 months","Fully Paid","house","Verified"
1294,"C","C4"," 36 months","Fully Paid","major purchase","Not Verified"
1295,"C","C4"," 36 months","Fully Paid","major purchase","Source Verified"
1296,"C","C4"," 36 months","Fully Paid","major purchase","Verified"
1297,"C","C4"," 36 months","Fully Paid","medical","Not Verified"
1298,"C","C4"," 36 months","Fully Paid","medical","Source Verified"
1299,"C","C4"," 36 months","Fully Paid","medical","Verified"
1300,"C","C4"," 36 months","Fully Paid","moving","Not Verified"
1301,"C","C4"," 36 months","Fully Paid","moving","Source Verified"
1302,"C","C1"," 36 months","Fully Paid","credit card","Source Verified"
1303,"C","C1"," 36 months","Fully Paid","credit card","Verified"
1304,"C","C3"," 36 months","Fully Paid","car","Not Verified"
1305,"C","C4"," 36 months","Fully Paid","moving","Verified"
1306,"C","C4"," 36 months","Fully Paid","other","Not Verified"
1307,"C","C4"," 36 months","Fully Paid","other","Source Verified"
1308,"C","C4"," 36 months","Fully Paid","other","Verified"
1309,"C","C4"," 36 months","Fully Paid","renewable_energy","Source Verified"
1310,"C","C4"," 36 months","Fully Paid","small business","Not Verified"
1311,"C","C4"," 36 months","Fully Paid","small business","Source Verified"
1312,"C","C4"," 36 months","Fully Paid","small business","Verified"
1313,"C","C1"," 36 months","Fully Paid","educational","Not Verified"
1314,"C","C1"," 36 months","Fully Paid","educational","Source Verified"
1315,"C","C1"," 36 months","Fully Paid","educational","Verified"
1316,"C","C1"," 36 months","Fully Paid","home improvement","Not Verified"
1317,"C","C1"," 36 months","Fully Paid","home improvement","Source Verified"
1318,"C","C1"," 36 months","Fully Paid","home improvement","Verified"
1319,"C","C1"," 36 months","Fully Paid","house","Not Verified"
1320,"C","C1"," 36 months","Fully Paid","house","Source Verified"
1321,"C","C2"," 36 months","Fully Paid","car","Not Verified"
1322,"C","C2"," 36 months","Fully Paid","car","Source Verified"
1323,"C","C2"," 36 months","Fully Paid","car","Verified"
1324,"C","C2"," 36 months","Fully Paid","credit card","Not Verified"
1325,"C","C3"," 36 months","Fully Paid","car","Source Verified"
1326,"C","C3"," 36 months","Fully Paid","car","Verified"
1327,"C","C3"," 36 months","Fully Paid","credit card","Not Verified"
1328,"C","C3"," 36 months","Fully Paid","credit card","Source Verified"
1329,"C","C4"," 36 months","Fully Paid","vacation","Not Verified"
1330,"C","C4"," 36 months","Fully Paid","vacation","Source Verified"
1331,"C","C4"," 36 months","Fully Paid","vacation","Verified"
1332,"C","C4"," 36 months","Fully Paid","wedding","Not Verified"
1333,"C","C4"," 36 months","Fully Paid","wedding","Source Verified"
1334,"C","C4"," 36 months","Fully Paid","wedding","Verified"
1335,"C","C4"," 60 months","Charged Off","Debt consolidation","Not Verified"
1336,"C","C4"," 60 months","Charged Off","Debt consolidation","Source Verified"
1337,"C","C4"," 60 months","Charged Off","Debt consolidation","Verified"
1338,"C","C4"," 60 months","Charged Off","car","Not Verified"
1339,"C","C4"," 60 months","Charged Off","car","Source Verified"
1340,"C","C4"," 60 months","Charged Off","car","Verified"
1341,"C","C4"," 60 months","Charged Off","credit card","Not Verified"
1342,"C","C4"," 60 months","Charged Off","credit card","Source Verified"
1343,"C","C4"," 60 months","Charged Off","credit card","Verified"
1344,"C","C4"," 60 months","Charged Off","home improvement","Source Verified"
1345,"C","C4"," 60 months","Charged Off","major purchase","Not Verified"
1346,"C","C4"," 60 months","Charged Off","major purchase","Source Verified"
1347,"C","C4"," 60 months","Charged Off","medical","Verified"
1348,"C","C4"," 60 months","Charged Off","other","Not Verified"
1349,"C","C4"," 60 months","Charged Off","other","Source Verified"
1350,"C","C4"," 60 months","Charged Off","other","Verified"
1351,"C","C4"," 60 months","Charged Off","small business","Not Verified"
1352,"C","C4"," 60 months","Charged Off","small business","Source Verified"
1353,"C","C4"," 60 months","Charged Off","small business","Verified"
1354,"C","C4"," 60 months","Charged Off","wedding","Source Verified"
1355,"C","C4"," 60 months","Charged Off","wedding","Verified"
1356,"C","C4"," 60 months","Current","Debt consolidation","Not Verified"
1357,"C","C4"," 60 months","Current","Debt consolidation","Source Verified"
1358,"C","C4"," 60 months","Current","Debt consolidation","Verified"
1359,"C","C4"," 60 months","Current","car","Not Verified"
1360,"C","C4"," 60 months","Current","credit card","Not Verified"
1361,"C","C4"," 60 months","Current","credit card","Verified"
1362,"C","C1"," 36 months","Fully Paid","house","Verified"
1363,"C","C1"," 36 months","Fully Paid","major purchase","Not Verified"
1364,"C","C1"," 36 months","Fully Paid","major purchase","Source Verified"
1365,"C","C1"," 36 months","Fully Paid","major purchase","Verified"
1366,"C","C1"," 36 months","Fully Paid","medical","Not Verified"
1367,"C","C1"," 36 months","Fully Paid","medical","Source Verified"
1368,"C","C1"," 36 months","Fully Paid","medical","Verified"
1369,"C","C1"," 36 months","Fully Paid","moving","Not Verified"
1370,"C","C1"," 36 months","Fully Paid","moving","Source Verified"
1371,"C","C1"," 36 months","Fully Paid","moving","Verified"
1372,"C","C1"," 36 months","Fully Paid","other","Not Verified"
1373,"C","C2"," 36 months","Fully Paid","credit card","Source Verified"
1374,"C","C2"," 36 months","Fully Paid","credit card","Verified"
1375,"C","C2"," 36 months","Fully Paid","educational","Not Verified"
1376,"C","C2"," 36 months","Fully Paid","educational","Source Verified"
1377,"C","C2"," 36 months","Fully Paid","educational","Verified"
1378,"C","C2"," 36 months","Fully Paid","home improvement","Not Verified"
1379,"B","B4"," 36 months","Fully Paid","car","Not Verified"
1380,"B","B5"," 36 months","Charged Off","other","Verified"
1381,"B","B5"," 36 months","Charged Off","renewable_energy","Not Verified"
1382,"B","B5"," 36 months","Charged Off","small business","Not Verified"
1383,"B","B5"," 36 months","Charged Off","small business","Source Verified"
1384,"B","B5"," 36 months","Charged Off","small business","Verified"
1385,"B","B5"," 36 months","Charged Off","vacation","Not Verified"
1386,"B","B5"," 36 months","Charged Off","vacation","Source Verified"
1387,"B","B5"," 36 months","Charged Off","wedding","Verified"
1388,"B","B5"," 36 months","Fully Paid","Debt consolidation","Not Verified"
1389,"B","B5"," 60 months","Fully Paid","Debt consolidation","Source Verified"
1390,"B","B3"," 36 months","Fully Paid","other","Source Verified"
1391,"B","B3"," 36 months","Fully Paid","other","Verified"
1392,"B","B4"," 36 months","Fully Paid","car","Source Verified"
1393,"B","B4"," 36 months","Fully Paid","car","Verified"
1394,"B","B4"," 36 months","Fully Paid","credit card","Not Verified"
1395,"B","B5"," 60 months","Fully Paid","Debt consolidation","Verified"
1396,"B","B3"," 36 months","Fully Paid","renewable_energy","Not Verified"
1397,"B","B3"," 36 months","Fully Paid","renewable_energy","Verified"
1398,"B","B3"," 36 months","Fully Paid","small business","Not Verified"
1399,"B","B3"," 36 months","Fully Paid","small business","Source Verified"
1400,"B","B3"," 36 months","Fully Paid","small business","Verified"
1401,"B","B3"," 36 months","Fully Paid","vacation","Not Verified"
1402,"B","B3"," 36 months","Fully Paid","vacation","Source Verified"
1403,"B","B3"," 36 months","Fully Paid","vacation","Verified"
1404,"B","B3"," 36 months","Fully Paid","wedding","Not Verified"
1405,"B","B5"," 36 months","Fully Paid","Debt consolidation","Source Verified"
1406,"B","B3"," 36 months","Fully Paid","wedding","Source Verified"
1407,"B","B3"," 36 months","Fully Paid","wedding","Verified"
1408,"B","B3"," 60 months","Charged Off","Debt consolidation","Not Verified"
1409,"B","B3"," 60 months","Charged Off","Debt consolidation","Source Verified"
1410,"B","B3"," 60 months","Charged Off","Debt consolidation","Verified"
1411,"B","B3"," 60 months","Charged Off","car","Not Verified"
1412,"B","B3"," 60 months","Charged Off","car","Source Verified"
1413,"B","B3"," 60 months","Charged Off","car","Verified"
1414,"B","B3"," 60 months","Charged Off","credit card","Not Verified"
1415,"B","B3"," 60 months","Charged Off","credit card","Verified"
1416,"B","B3"," 60 months","Charged Off","home improvement","Not Verified"
1417,"B","B3"," 60 months","Charged Off","home improvement","Source Verified"
1418,"B","B3"," 60 months","Charged Off","home improvement","Verified"
1419,"B","B3"," 60 months","Charged Off","major purchase","Not Verified"
1420,"B","B3"," 60 months","Charged Off","major purchase","Source Verified"
1421,"B","B4"," 36 months","Fully Paid","credit card","Source Verified"
1422,"B","B4"," 36 months","Fully Paid","credit card","Verified"
1423,"B","B3"," 60 months","Charged Off","medical","Not Verified"
1424,"B","B3"," 60 months","Charged Off","other","Not Verified"
1425,"B","B3"," 60 months","Charged Off","other","Source Verified"
1426,"B","B3"," 60 months","Charged Off","other","Verified"
1427,"B","B3"," 60 months","Charged Off","small business","Source Verified"
1428,"B","B3"," 60 months","Charged Off","small business","Verified"
1429,"B","B3"," 60 months","Charged Off","vacation","Not Verified"
